vendor_name,category,country,state,currency,invoice_amount,gst_percentage,tax_amount,discount_percent,discount_amount,subtotal,total_amount,payment_method,payment_terms,payment_status,invoice_description,vendor_frequency,vendor_risk,blacklisted,duplicate_invoice,duplicate_po,gst_valid,tax_mismatch,date_anomaly,amount_anomaly,payment_anomaly,vendor_mismatch,currency_mismatch,risk_score,fraud,tax_ratio,discount_ratio,effective_gst,vendor_amount_ratio,high_value_invoice,amount_zscore,invoice_age,invoice_month,invoice_quarter,invoice_day,is_weekend,is_month_end,financial_risk_count,vendor_risk_count,operational_risk_count,total_risk_indicators,high_risk_vendor,blacklisted_vendor,risk_severity
82.0,1.0,0.0,0.0,3.0,143951.09,18.0,25911.2,0.0,0.0,143951.09,169862.29,2.0,30.0,4.0,7.0,113.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.733,1.0,-0.39,30.0,7.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,2.0,0.0,1.0,3.0,19781.11,28.0,5538.71,10.0,1978.11,17803.0,23341.71,3.0,60.0,4.0,11.0,70.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.1,28.0,0.942,0.0,-0.205,60.0,8.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79.0,4.0,0.0,7.0,3.0,34860.64,18.0,6274.92,10.0,3486.06,31374.58,37649.5,0.0,15.0,3.0,4.0,72.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,1.06,0.0,0.126,15.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,2.0,0.0,4.0,3.0,64832.16,28.0,18153.0,5.0,3241.61,61590.55,79743.55,3.0,15.0,2.0,5.0,49.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05,28.0,1.002,0.0,0.003,15.0,12.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
44.0,5.0,0.0,6.0,3.0,111498.23,18.0,20069.68,5.0,5574.91,105923.32,125993.0,3.0,45.0,1.0,2.0,80.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.962,0.0,-0.089,45.0,10.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,7.0,0.0,3.0,3.0,32017.86,18.0,5763.21,5.0,1600.89,30416.97,36180.18,4.0,30.0,2.0,8.0,95.0,1.0,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.18,0.05,18.0,0.218,0.0,-0.634,30.0,9.0,3.0,23.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
63.0,3.0,0.0,1.0,3.0,153641.0,18.0,27655.38,0.0,0.0,153641.0,181296.38,4.0,30.0,1.0,13.0,133.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.895,0.0,-0.204,30.0,6.0,2.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98.0,3.0,0.0,0.0,3.0,157937.92,18.0,28428.83,5.0,7896.9,150041.02,178469.85,2.0,30.0,4.0,8.0,142.0,1.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.829,0.0,-0.278,30.0,10.0,4.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
25.0,0.0,0.0,2.0,3.0,83078.3,18.0,14954.09,5.0,4153.91,78924.39,93878.48,4.0,60.0,3.0,3.0,57.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.908,1.0,-0.119,60.0,2.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
89.0,6.0,0.0,1.0,3.0,37737.64,12.0,4528.52,10.0,3773.76,33963.88,38492.4,3.0,15.0,1.0,10.0,142.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,12.0,0.75,1.0,-0.379,15.0,7.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71.0,3.0,0.0,5.0,3.0,266880.29,18.0,48038.45,10.0,26688.03,240192.26,288230.71,3.0,15.0,2.0,6.0,121.0,1.0,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,1.0,0.18,0.1,18.0,1.054,1.0,0.118,-14.0,9.0,3.0,26.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0
39.0,0.0,0.0,4.0,3.0,256269.55,18.0,19309.65,10.0,6660.16,59941.4,71929.68,0.0,45.0,0.0,14.0,113.0,1.0,False,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,80.0,1.0,0.0753,0.026,7.53,2.572,1.0,2.347,45.0,2.0,1.0,14.0,1.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0
80.0,6.0,0.0,0.0,3.0,56093.39,12.0,1622.1,0.0,0.0,13517.54,15139.64,2.0,15.0,1.0,11.0,68.0,1.0,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0289,0.0,2.89,0.382,1.0,-0.501,15.0,5.0,2.0,10.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0
99.0,6.0,0.0,6.0,3.0,10725.66,12.0,1287.08,10.0,1072.57,9653.09,10940.17,1.0,45.0,2.0,1.0,143.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,12.0,0.906,0.0,-0.128,45.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.0,0.0,0.0,7.0,3.0,54479.87,18.0,9806.38,5.0,2723.99,51755.88,61562.26,1.0,60.0,1.0,1.0,93.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.906,0.0,-0.176,60.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,7.0,0.0,3.0,3.0,29209.1,18.0,5257.64,10.0,2920.91,26288.19,31545.83,4.0,45.0,2.0,4.0,95.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.624,0.0,-0.524,45.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,6.0,0.0,2.0,3.0,33123.33,12.0,3974.8,0.0,0.0,33123.33,37098.13,4.0,30.0,3.0,4.0,146.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,12.0,0.992,1.0,-0.016,30.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,2.0,0.0,1.0,3.0,18641.96,28.0,5219.75,0.0,0.0,18641.96,23861.71,3.0,60.0,4.0,4.0,70.0,1.0,False,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,1.0,0.28,0.0,28.0,0.888,0.0,-0.396,-1.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0
99.0,6.0,0.0,6.0,3.0,10354.74,12.0,1242.57,0.0,0.0,10354.74,11597.31,1.0,45.0,2.0,4.0,143.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,12.0,0.875,0.0,-0.171,45.0,7.0,3.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,6.0,0.0,6.0,3.0,12812.04,12.0,1537.44,5.0,640.6,12171.44,13708.88,2.0,45.0,1.0,2.0,103.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,12.0,0.781,0.0,-0.483,45.0,3.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
41.0,0.0,0.0,7.0,3.0,56796.63,18.0,10223.39,10.0,5679.66,51116.97,61340.36,1.0,45.0,2.0,3.0,93.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.944,0.0,-0.104,45.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53.0,0.0,0.0,1.0,4.0,48402.88,18.0,8712.52,0.0,0.0,48402.88,57115.4,1.0,45.0,4.0,14.0,109.0,1.0,False,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.18,0.0,18.0,0.859,0.0,-0.247,45.0,11.0,4.0,26.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
78.0,5.0,0.0,6.0,4.0,182883.78,18.0,32919.08,5.0,9144.19,173739.59,206658.67,4.0,15.0,1.0,14.0,135.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.05,18.0,1.018,1.0,0.046,15.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
63.0,3.0,0.0,1.0,3.0,152864.88,18.0,27515.68,10.0,15286.49,137578.39,165094.07,4.0,30.0,2.0,8.0,133.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.89,0.0,-0.213,30.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,6.0,0.0,2.0,4.0,21276.91,12.0,2553.23,10.0,2127.69,19149.22,21702.45,4.0,45.0,0.0,0.0,146.0,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,40.0,0.0,0.12,0.1,12.0,0.145,0.0,-0.694,45.0,10.0,4.0,23.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0
11.0,3.0,0.0,0.0,3.0,167688.64,18.0,48925.76,5.0,8384.43,159304.21,189488.17,2.0,45.0,4.0,9.0,130.0,1.0,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.2918,0.05,29.18,0.637,0.0,-0.54,45.0,6.0,2.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
56.0,2.0,0.0,0.0,1.0,26098.91,28.0,7307.69,0.0,0.0,26098.91,33406.6,2.0,30.0,0.0,1.0,57.0,2.0,False,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,35.0,0.0,0.28,0.0,28.0,0.681,0.0,-0.786,30.0,3.0,1.0,24.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0
80.0,0.0,0.0,2.0,3.0,36875.57,18.0,6637.6,0.0,0.0,36875.57,43513.17,4.0,45.0,3.0,0.0,101.0,1.0,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.18,0.0,18.0,0.251,0.0,-0.607,45.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
80.0,5.0,0.0,2.0,3.0,120083.17,18.0,21614.97,10.0,12008.32,108074.85,129689.82,3.0,15.0,1.0,2.0,123.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18,0.1,18.0,0.819,0.0,-0.147,15.0,11.0,4.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
50.0,1.0,0.0,4.0,3.0,522763.24,18.0,23359.13,5.0,6488.65,123284.28,146643.41,0.0,60.0,3.0,3.0,60.0,2.0,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0447,0.0124,4.47,4.073,1.0,5.256,60.0,11.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
81.0,6.0,0.0,5.0,3.0,27953.79,12.0,3354.45,10.0,2795.38,25158.41,28512.86,2.0,30.0,3.0,4.0,41.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,12.0,0.894,0.0,-0.34,30.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76.0,6.0,0.0,1.0,3.0,30839.29,12.0,3700.71,5.0,1541.96,29297.33,32998.04,3.0,15.0,4.0,0.0,105.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,12.0,0.824,0.0,-0.319,15.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,5.0,0.0,6.0,3.0,803037.01,18.0,42442.4,5.0,8451.88,160585.81,191012.59,4.0,30.0,0.0,2.0,135.0,1.0,False,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,55.0,0.0,0.0529,0.0105,5.29,5.476,1.0,3.632,30.0,4.0,2.0,19.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,2.0
33.0,7.0,0.0,5.0,3.0,57140.49,18.0,16607.33,0.0,0.0,57140.49,67425.78,4.0,45.0,1.0,12.0,79.0,2.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.2906,0.0,29.06,0.813,0.0,-0.399,45.0,12.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0
79.0,4.0,0.0,7.0,3.0,34905.14,18.0,6282.93,0.0,0.0,34905.14,41188.07,0.0,45.0,3.0,14.0,72.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,1.061,0.0,0.129,45.0,9.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67.0,0.0,0.0,7.0,0.0,54380.08,18.0,9788.41,10.0,5438.01,48942.07,58730.48,1.0,45.0,4.0,6.0,87.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.1,18.0,0.896,0.0,-0.223,45.0,7.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
30.0,0.0,0.0,2.0,3.0,31597.39,18.0,5687.53,0.0,0.0,31597.39,37284.92,4.0,15.0,1.0,10.0,101.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.816,0.0,-0.278,15.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,4.0,0.0,7.0,0.0,38045.89,18.0,6848.26,0.0,0.0,38045.89,44894.15,0.0,15.0,1.0,8.0,146.0,2.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.18,0.0,18.0,1.019,0.0,0.037,15.0,11.0,4.0,23.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0
28.0,6.0,0.0,6.0,3.0,11225.7,12.0,1347.08,5.0,561.29,10664.41,12011.49,2.0,30.0,1.0,5.0,103.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,12.0,0.684,0.0,-0.696,30.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
46.0,1.0,0.0,5.0,3.0,167479.13,18.0,30146.24,0.0,0.0,167479.13,197625.37,3.0,30.0,2.0,1.0,46.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.984,1.0,-0.021,30.0,10.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,0.0,0.0,3.0,2.0,57283.92,18.0,10311.11,10.0,5728.39,51555.53,61866.64,4.0,60.0,3.0,14.0,68.0,1.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,0.18,0.1,18.0,0.766,0.0,-0.404,60.0,1.0,1.0,24.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0
50.0,1.0,0.0,4.0,3.0,74995.09,18.0,13499.12,5.0,3749.75,71245.34,84744.46,0.0,30.0,4.0,10.0,60.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.584,0.0,-0.711,30.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31.0,5.0,0.0,5.0,3.0,162887.41,18.0,29319.73,10.0,16288.74,146598.67,175918.4,2.0,60.0,2.0,8.0,110.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.938,1.0,-0.081,60.0,10.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,5.0,0.0,3.0,3.0,34577.45,18.0,6223.94,10.0,3457.74,31119.71,37343.65,0.0,30.0,3.0,6.0,121.0,1.0,False,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.18,0.1,18.0,0.236,0.0,-0.62,30.0,12.0,4.0,7.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0
9.0,4.0,0.0,7.0,3.0,79645.7,18.0,4259.72,0.0,0.0,23665.09,27924.81,0.0,45.0,1.0,13.0,146.0,2.0,False,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,1.0,0.0535,0.0,5.35,2.134,1.0,2.154,45.0,6.0,2.0,28.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0
16.0,1.0,0.0,1.0,3.0,288240.28,18.0,18087.49,5.0,5024.3,95461.73,113549.22,3.0,15.0,0.0,0.0,72.0,1.0,False,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,85.0,1.0,0.0628,0.0174,6.28,2.358,1.0,2.092,15.0,4.0,2.0,17.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0
80.0,1.0,0.0,7.0,3.0,71955.66,18.0,12952.02,0.0,0.0,71955.66,84907.68,2.0,15.0,2.0,12.0,146.0,2.0,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,0.18,0.0,18.0,0.491,0.0,-0.413,-15.0,5.0,2.0,24.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
42.0,0.0,0.0,7.0,3.0,46326.83,18.0,8338.83,0.0,0.0,46326.83,54665.66,0.0,45.0,2.0,13.0,93.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.843,0.0,-0.31,45.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,2.0,0.0,4.0,3.0,61900.29,28.0,17332.08,0.0,0.0,61900.29,79232.37,3.0,30.0,2.0,0.0,49.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,28.0,0.956,0.0,-0.088,30.0,12.0,4.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
98.0,3.0,0.0,0.0,3.0,136894.3,18.0,24640.97,0.0,0.0,136894.3,161535.27,2.0,15.0,1.0,2.0,142.0,1.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.718,0.0,-0.457,15.0,8.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
84.0,3.0,0.0,6.0,3.0,135705.99,18.0,24427.08,10.0,13570.6,122135.39,146562.47,2.0,30.0,3.0,0.0,146.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.866,0.0,-0.207,30.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,6.0,0.0,6.0,3.0,18075.98,12.0,2169.12,5.0,903.8,17172.18,19341.3,2.0,15.0,3.0,2.0,103.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05,12.0,1.102,0.0,0.224,15.0,12.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
60.0,7.0,0.0,4.0,3.0,52362.69,18.0,9425.28,0.0,0.0,52362.69,61787.97,1.0,60.0,3.0,5.0,88.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.745,0.0,-0.408,60.0,7.0,3.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
89.0,6.0,0.0,1.0,3.0,45612.43,12.0,5473.49,0.0,0.0,45612.43,51085.92,3.0,15.0,4.0,13.0,142.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,12.0,0.907,1.0,-0.141,15.0,3.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82.0,1.0,0.0,0.0,3.0,154669.65,18.0,27840.54,5.0,7733.48,146936.17,174776.71,2.0,60.0,2.0,8.0,113.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.787,1.0,-0.31,60.0,7.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82.0,1.0,0.0,0.0,3.0,186531.33,18.0,33575.64,5.0,9326.57,177204.76,210780.4,2.0,60.0,3.0,6.0,113.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.95,1.0,-0.073,60.0,7.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,1.0,0.0,0.0,3.0,58632.07,18.0,10553.77,5.0,2931.6,55700.47,66254.24,3.0,45.0,1.0,6.0,87.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.425,0.0,-0.821,45.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43.0,5.0,0.0,2.0,3.0,148842.82,18.0,26791.71,10.0,14884.28,133958.54,160750.25,3.0,45.0,2.0,6.0,123.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,1.099,1.0,0.194,45.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.0,3.0,0.0,0.0,3.0,204578.8,18.0,36824.18,5.0,10228.94,194349.86,231174.04,2.0,60.0,1.0,9.0,130.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.777,0.0,-0.332,60.0,12.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.0,4.0,0.0,4.0,3.0,18115.6,18.0,3260.81,0.0,0.0,18115.6,21376.41,0.0,60.0,3.0,3.0,53.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,18.0,0.831,0.0,-0.282,60.0,9.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32.0,0.0,0.0,5.0,3.0,31232.86,18.0,5621.91,10.0,3123.29,28109.57,33731.48,2.0,15.0,2.0,7.0,111.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.774,0.0,-0.335,15.0,8.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,7.0,0.0,3.0,3.0,133936.04,18.0,6824.53,0.0,0.0,37914.05,44738.58,4.0,30.0,4.0,0.0,95.0,1.0,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,60.0,0.0,0.051,0.0,5.1,0.913,1.0,-0.07,-4.0,4.0,2.0,6.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,2.0
81.0,6.0,0.0,5.0,3.0,83292.72,12.0,3884.67,5.0,1618.61,30753.62,34638.29,2.0,15.0,1.0,8.0,41.0,1.0,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,1.0,0.0466,0.0194,4.66,2.662,1.0,5.303,15.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
51.0,1.0,0.0,7.0,3.0,49931.83,18.0,8987.73,5.0,2496.59,47435.24,56422.97,2.0,45.0,3.0,1.0,146.0,2.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.728,0.0,-0.489,45.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78.0,5.0,0.0,6.0,3.0,167811.95,18.0,30206.15,10.0,16781.2,151030.75,181236.9,4.0,15.0,2.0,1.0,135.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,18.0,0.934,1.0,-0.164,15.0,5.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,7.0,0.0,7.0,3.0,40310.86,18.0,7255.95,5.0,2015.54,38295.32,45551.27,3.0,45.0,3.0,8.0,106.0,1.0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.863,0.0,-0.273,45.0,3.0,1.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
19.0,3.0,0.0,7.0,3.0,200721.82,18.0,36129.93,5.0,10036.09,190685.73,226815.66,2.0,45.0,1.0,12.0,129.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,18.0,0.835,0.0,-0.293,45.0,7.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,6.0,0.0,6.0,4.0,10927.76,12.0,1311.33,10.0,1092.78,9834.98,11146.31,1.0,30.0,4.0,7.0,143.0,1.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.1,12.0,0.923,0.0,-0.105,30.0,11.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
